date,text,retweets,replies,favorites,permalink,to,hashtags,mentions
2017-06-08,Just confirmed the Tesla DJ station works in Canada,3,7,127,https://twitter.com/elonmusk/status/872912059406491648,jovanik21,,
2017-06-08,"In the US, you can ask your Tesla to play any Monty Python (or other comedy) skit. Doesn't work outside US yet.",2828,827,18014,https://twitter.com/elonmusk/status/872893604464779264,,,
2017-06-08,"It's on the car. Might add it to the Tesla app at some point, so you get it on your phone if you have a Powerwall or Tesla solar.",10,9,251,https://twitter.com/elonmusk/status/872893125303222273,philwhln,,
2017-06-08,Try the new Tesla DJ station on streaming radio,496,282,5230,https://twitter.com/elonmusk/status/872892467800023040,,,
2017-06-06,Tesla shareholder meeting today. Can't believe it's been 1000 years since we went public. https://www.instagram.com/p/BVAbpGghunY/,1276,558,12103,https://twitter.com/elonmusk/status/872146674327601152,,,
2017-06-01,India commits to sell only electric cars by 2030. It is already the largest market for solar power.,24806,1815,55884,https://twitter.com/elonmusk/status/870411649621999617,,,
2017-05-22,Still on for end of year. Just software limited. Any Tesla car with HW2 (all cars built since Oct last year) will be able to do this.,32,20,331,https://twitter.com/elonmusk/status/866482406160609280,tony_lo,,
2017-05-22,Excited about the Tesla Autopilot software release rolling out next month. New control algorithm feels as smooth as silk.,4230,871,25510,https://twitter.com/elonmusk/status/866470387248316416,,,
2017-05-12,"Tesla needs to iterate fast on solar roof prefab/install technology, so all installs will be done by Tesla techs at first",8,18,169,https://twitter.com/elonmusk/status/862849689204301824,samgalaviz_,,
2017-05-10,That's how the tiles sit on the roof. There is no difference in strength for the Tesla tile based on orientation (not like wood).,20,28,262,https://twitter.com/elonmusk/status/862421991617306624,sahilmalik,,
2017-05-10,Slo-mo hail cannonball impacting Tesla solar roof tile https://www.instagram.com/p/BT7HVS3AZ4q/,1156,403,5539,https://twitter.com/elonmusk/status/862392836993560580,,,
2017-05-10,Solar roof can be ordered for almost any country. Deployment this year in the US and overseas next year.,5561,1050,20294,https://twitter.com/elonmusk/status/862216356258758662,,,
2017-05-10,Tesla solar glass roof orders open this afternoon. I think it will be great. More in about 10 hours ...,3968,686,17341,https://twitter.com/elonmusk/status/862214675039010816,,,
2017-04-17,Tesla will soon be offering a compelling means of upgrading a 60 to a 75,19,49,242,https://twitter.com/elonmusk/status/854038254982619136,pkingdesign,,
2017-04-13,Pickup truck unveil in 18 to 24 months,859,171,3118,https://twitter.com/elonmusk/status/852581322451111936,noahmagel,,
2017-04-13,Next gen Roadster will be convertible,443,77,2841,https://twitter.com/elonmusk/status/852581046625345536,SamGonzales,,
2017-04-13,Tesla Semi truck unveil set for September. Team has done an amazing job. Seriously next level.,14922,1825,51612,https://twitter.com/elonmusk/status/852580027178696704,,,
2017-04-12,Autolist survey finds Tesla used car values are highest and sell fastest,1655,732,8002,https://twitter.com/elonmusk/status/852239986388721664,,,
2017-04-07,Feature coming soon that allows one touch access to all discovered Tesla Easter eggs,958,756,6250,https://twitter.com/elonmusk/status/850386820793643008,,,
2017-04-03,"Exactly. Tesla is absurdly overvalued if based on the past, but that's irrelevant. A stock price represents risk-adjusted future cash flows.",533,150,1600,https://twitter.com/elonmusk/status/848988730585096192,ForIn2020,,
2017-03-28,Glad to have Tencent as an investor and advisor to Tesla,96,39,547,https://twitter.com/elonmusk/status/846770102502473728,business,,
2017-03-24,"Yes. Model S will always be the fastest Tesla until next gen Roadster, which is a few years away.",43,24,478,https://twitter.com/elonmusk/status/845282934546350080,Skate_a_book,,
2017-03-24,All Tesla cars built since Oct last year will be capable of self-driving as software improves,28,10,284,https://twitter.com/elonmusk/status/845281211626864641,luciocordeiro_,,
2017-03-24,"Am noticing that many people think Model 3 is the ""next version"" of a Tesla, like iPhone 2 vs 3. This is not true.",1316,492,7523,https://twitter.com/elonmusk/status/845278449811939328,,,
2017-03-12,"Ironically, direct current is the right approach today, even though alternating was right in the past. Solar power & electronics both DC.",1718,509,7229,https://twitter.com/elonmusk/status/840772319526113280,elonmusk,,
2017-03-10,$250/kWh at the pack level for 100MWh+ systems. Tesla is moving to fixed and open pricing and terms for all products.,455,96,1943,https://twitter.com/elonmusk/status/840096176678420481,mcannonbrookes,,
2017-03-10,Tesla will get the system installed and working 100 days from contract signature or it is free. That serious enough for you?,6347,614,15530,https://twitter.com/elonmusk/status/840032197637685249,mcannonbrookes,,
2017-02-23,Excellent Tesla Model X review,853,219,3778,https://twitter.com/elonmusk/status/834740218531962881,,,
2017-02-15,"In appreciation, Tesla is providing all repair costs free of charge and expedited.",14578,854,49695,https://twitter.com/elonmusk/status/831972613912080384,elonmusk,,
2017-02-15,Congrats to the Tesla owner who sacrificed damage to his own car to bring a car with an unconscious driver safely to a stop!,7618,444,36692,https://twitter.com/elonmusk/status/831969536584806400,,,
2017-02-11,Sounds like the Tesla Powerwall (consumer) and Powerpack (utility/commercial) might be useful,85,51,737,https://twitter.com/elonmusk/status/830239445433544704,SEACityLight,,
2017-02-10,"Please check your facts. Tesla and SpaceX joined as soon as we received the filing, which was Monday.",33,23,389,https://twitter.com/elonmusk/status/829861775357071361,RusulAlrubail,,
2017-02-07,"Also, Tesla service can remove front trunk liner if you don't use it and improve performance further",25,20,369,https://twitter.com/elonmusk/status/828999653886550018,elonmusk,,
2017-02-07,"No plans to take X, S (or 3) above 100 kWh. Semi necessarily and pickup truck maybe will go above.",59,42,345,https://twitter.com/elonmusk/status/828998837578526723,Veidit,,
2017-02-07,Production Tesla Model S P100DL sets Motor Trend all-time world record to 60 mph in 2.27 sec,7386,778,19921,https://twitter.com/elonmusk/status/828981873086865410,,,
2017-01-22,Tesla will never stop innovating. People are buying the wrong car if they expect this. There will be major revs every 12 to 18 months.,214,56,917,https://twitter.com/elonmusk/status/822984601630953477,dtweiseth,,
2017-01-21,Giant X made of Model X's by Tesla owners in China!,804,103,4880,https://twitter.com/elonmusk/status/822930188040142849,ElectrekCo,,
2017-01-19,Report highlight: “The data show that the Tesla vehicles crash rate dropped by almost 40 percent after Autosteer installation.”,3242,256,12895,https://twitter.com/elonmusk/status/822129092036206592,,,
2017-01-12,"Good point. 2.34 would be a production Tesla. Stripped down, maybe as low as 2.1.",82,36,537,https://twitter.com/elonmusk/status/819661044867944448,trevoclark,,
2017-01-11,Tesla's approach to building an autonomy platform is focused on high compute efficiency machine learning. Primarily vision w radar & sonar.,314,98,1884,https://twitter.com/elonmusk/status/818980920308822016,Tesla,,
2017-01-10,Increasing capacity at existing Supercharger locations now has top priority. Some are overflowing while a nearby one is empty.,32,36,271,https://twitter.com/elonmusk/status/818969933916708864,matt_mantyla,,
2016-12-24,"Yes, grid won't be needed for moderate use Superchargers in non-snowy regions",44,14,355,https://twitter.com/elonmusk/status/812709917823934464,djsearle,,
2016-12-24,"There are some installed already, but full rollout really needs Supercharger V3 and Powerpack V2, plus SolarCity. Pieces now in place.",93,31,567,https://twitter.com/elonmusk/status/812707766653460480,FredericLambert,,
2016-12-22,Tesla receives highest owner satisfaction score of any carmaker in Consumer Reports survey,1754,233,7664,https://twitter.com/elonmusk/status/812043953281171456,,,
2016-12-22,Tesla Autopilot vision neural net now working well. Just need to get a lot of road time to validate in a wide range of environments.,3584,699,16975,https://twitter.com/elonmusk/status/811738008969842689,,,
2016-12-18,Tesla software team is working seven days a week to complete testing and validation. Getting close.,77,45,689,https://twitter.com/elonmusk/status/810337066504650752,adrianvolts,,
2016-12-11,"You're right, this is becoming an issue. Supercharger spots are meant for charging, not parking. Will take action.",227,214,2069,https://twitter.com/elonmusk/status/807787096727425024,loic,,
2016-12-01,Model S smashes into semi truck trailer and lifts it off the ground. Driver walks away.,5834,544,15151,https://twitter.com/elonmusk/status/804205155822374913,ElectrekCo,,
2016-11-19,Tesla self-driving AI with the Benny Hill option package https://www.tesla.com/videos/autopilot-self-driving-hardware-neighborhood-short/?utm_campaign=GL_AP_111816&amp;utm_source=Twitter&amp;utm_medium=social,2479,259,5652,https://twitter.com/elonmusk/status/799908000689336320,,,
2016-11-17,Vote tally shows ~85% of unaffiliated shareholders in favor of the Tesla/SolarCity merger! Thanks for believing.,2745,451,15585,https://twitter.com/elonmusk/status/799369292294725632,,,
2016-11-06,Playing Amish Paradise in my Tesla,5246,714,21231,https://twitter.com/elonmusk/status/795379725904416768,,,
2016-11-05,"No, but maybe a light tartan. Plaid is reserved for the next gen Roadster.",35,28,362,https://twitter.com/elonmusk/status/794940930000175104,MrSpanier,,
2016-11-05,"Tesla will def absorb SolarCity debt. Altho extremely unlikely, I would pay it personally if need be. Debts must be honored.",242,46,1067,https://twitter.com/elonmusk/status/794749880249917440,davidtayar5,,
2016-11-04,Here is how to vote your Tesla and SolarCity shares:,363,154,1691,https://twitter.com/elonmusk/status/794670476131864576,,,
2016-11-04,unless we do a deployable solar shield like a retractable hard top,31,41,304,https://twitter.com/elonmusk/status/794580586379624448,_andyoneal,,
2016-11-04,first solar roof deployments will start next summer,37,25,306,https://twitter.com/elonmusk/status/794553749742100480,originaltman,,
2016-11-04,Will be on @CNBC with Ron Baron in about half an hour http://finance.yahoo.com/video/ron-barons-300m-bet-tesla-102800448.html;_ylc=X1MDMTE5Nzc4NDE4NQRfZXgDMQRfeXJpZANlMGEwdTcxYzFwODViBGcDZFhWcFpEeHVjejR3WmpJME9UbGhNUzB3WmpRMExUTTBaV1F0T0RZelppMDBNR0V4TTJZelkyTm1Zamc4Wm1sbGJHUStkSE5zWVE9PQRsYW5nA2VuLVVTBG9yaWdfbGFuZwNlbgRvcmlnX3JlZ2lvbgNVUwRwb3MDNwRyZWdpb24DVVMEc3ltYm9sA1RTTEE-?.tsrc=applewf,261,57,1278,https://twitter.com/elonmusk/status/794553279585742849,,,@CNBC
